zcr_mean,rms_mean,duration_s,tempo_bpm,spectral_centroid_mean,spectral_bandwidth_mean,spectral_contrast_mean,spectral_flatness_mean,pitch_mean,mfcc1,mfcc2,mfcc3,mfcc4,mfcc5,mfcc6,mfcc7,mfcc8,mfcc9,mfcc10,mfcc11,mfcc12,mfcc13,delta_mfcc1,delta_mfcc2,delta_mfcc3,delta_mfcc4,delta_mfcc5,delta_mfcc6,delta_mfcc7,delta_mfcc8,delta_mfcc9,delta_mfcc10,delta_mfcc11,delta_mfcc12,delta_mfcc13,delta2_mfcc1,delta2_mfcc2,delta2_mfcc3,delta2_mfcc4,delta2_mfcc5,delta2_mfcc6,delta2_mfcc7,delta2_mfcc8,delta2_mfcc9,delta2_mfcc10,delta2_mfcc11,delta2_mfcc12,delta2_mfcc13,chroma1,chroma2,chroma3,chroma4,chroma5,chroma6,chroma7,chroma8,chroma9,chroma10,chroma11,chroma12,tonnetz1,tonnetz2,tonnetz3,tonnetz4,tonnetz5,tonnetz6,emotion
0.08102182241586539,0.0023322326596826315,3.3033125,78.125,2833.419355448064,2043.576664878139,14.861233692398814,0.2872988283634186,122.29763793945312,-685.1146240234375,46.40787124633789,2.217519998550415,12.362793922424316,3.245408296585083,-2.1824588775634766,-3.6864676475524902,-10.622802734375,-7.166003704071045,1.0479035377502441,-3.143427610397339,0.8460745215415955,-3.6446168422698975,-0.010384192690253258,-0.014589089900255203,-0.014303500764071941,-0.013843719847500324,-0.01323280856013298,-0.012500469572842121,-0.011680805124342442,-0.010809769853949547,-0.009922499768435955,-0.009050965309143066,-0.008221497759222984,-0.0074536981992423534,-0.006759217008948326,0.00020349942496977746,0.00022194936173036695,2.919710641435813e-05,-0.0002777026384137571,-0.0006786034791730344,-0.0011475452920421958,-0.0016547349514439702,-0.0021691001020371914,-0.0026604854501783848,-0.0031019081361591816,-0.003471475327387452,-0.00375396478921175,-0.003941240254789591,0.5895418524742126,0.6009752750396729,0.5251635313034058,0.5129639506340027,0.5482894778251648,0.5738164186477661,0.5875120162963867,0.6235603094100952,0.6636673808097839,0.6844319701194763,0.6792241334915161,0.6445616483688354,-0.05670581559222491,0.03061606136741631,-0.04880327412572089,-0.0696803758529809,0.020517330298203573,0.012342019944648888,1.0
0.08379371279761905,0.0025117872282862663,3.3366875,156.25,2731.2645673103843,2062.4729880977375,15.84054118020676,0.24387232959270477,113.49781799316406,-676.8689575195312,44.08522415161133,1.7590417861938477,16.377357482910156,3.06722092628479,-0.08418840914964676,-4.265053749084473,-11.634267807006836,-5.341670036315918,1.5125946998596191,-2.782062530517578,0.376381516456604,-3.3374738693237305,0.009690341539680958,0.014343474991619587,0.01526178140193224,0.01474397536367178,0.012420229613780975,0.009536544792354107,0.007524855900555849,0.006645808462053537,0.005887577775865793,0.004191963002085686,0.001804182305932045,3.6430146792554297e-06,-0.0005684272618964314,-0.021886931732296944,-0.02998911589384079,-0.028099829331040382,-0.027005959302186966,-0.027134647592902184,-0.027397654950618744,-0.026551056653261185,-0.02443779818713665,-0.022126803174614906,-0.020804833620786667,-0.020406212657690048,-0.01976795867085457,-0.018274279311299324,0.5603196024894714,0.5738871693611145,0.5361443758010864,0.48149144649505615,0.5391497015953064,0.5763267278671265,0.5299279689788818,0.5896677374839783,0.6294651627540588,0.6770986914634705,0.6537017822265625,0.6163458228111267,-0.06478673536567132,0.03603145998260309,-0.08526606083891972,-0.04488978174825567,0.023877966814207705,0.006796090554313038,1.0
0.0785326911407767,0.0028608839493244886,3.2699375,81.52173913043478,2675.361356721695,2055.8586253786116,15.613701038743594,0.23410704731941223,115.24140930175781,-672.4839477539062,48.84423828125,1.2209678888320923,12.249798774719238,1.1026880741119385,-0.4509526193141937,-5.104076385498047,-10.28361701965332,-7.051802635192871,0.5574259757995605,-2.7546846866607666,1.388440728187561,-4.864892482757568,-0.03725282475352287,-0.048949889838695526,-0.04248381033539772,-0.03894568979740143,-0.0362890399992466,-0.03146778792142868,-0.026411717757582664,-0.022427165880799294,-0.0175231471657753,-0.011714170686900616,-0.007321049924939871,-0.004094789270311594,-0.00036787407589145005,0.017265310510993004,0.02402568981051445,0.023667441681027412,0.023938963189721107,0.023769747465848923,0.02244655229151249,0.02060837484896183,0.018600130453705788,0.016349337995052338,0.014598652720451355,0.01406241487711668,0.01424129493534565,0.014465146698057652,0.6297348141670227,0.5704047083854675,0.5186513662338257,0.581434428691864,0.5365530848503113,0.5128476023674011,0.5703402161598206,0.62018883228302,0.6851854920387268,0.6472820043563843,0.5801655054092407,0.5861862897872925,-0.03884934271107775,0.012090815375694708,-0.00947385788126673,0.0010239287116785235,0.001672458740298831,0.02974000699293707,1.0
0.087861328125,0.0026793295983225107,3.169875,85.22727272727273,2638.470351013211,2082.0051751906904,15.742916248257249,0.22752660512924194,105.79727172851562,-667.682861328125,46.79216003417969,4.1349711418151855,12.44188117980957,3.7573752403259277,1.6810007095336914,-6.45838737487793,-10.921302795410156,-6.470831394195557,1.1804288625717163,-1.4938141107559204,0.21310532093048096,-3.615952253341675,-0.10294681787490845,-0.06084417179226875,0.03565032035112381,0.012855873443186283,-0.030339939519762993,0.00041606425656937063,0.06985481083393097,0.04990111291408539,-0.021127400919795036,-0.007308959495276213,0.02250572293996811,-0.006688518449664116,-0.04968561977148056,-0.009151935577392578,-0.015949200838804245,-0.025288306176662445,-0.015443462878465652,0.006223463919013739,0.0002946376916952431,-0.007120792753994465,-0.0029194538947194815,-0.0038210630882531404,-0.006171396002173424,-0.016049742698669434,-0.018272640183568,-0.01170291192829609,0.6019376516342163,0.5365515351295471,0.5014910101890564,0.5213392376899719,0.5974915623664856,0.6252005100250244,0.5798562169075012,0.6293416023254395,0.6505354046821594,0.6038067936897278,0.6147366166114807,0.6017995476722717,-0.07321154383448984,0.030937520764340705,-0.005079608575907062,-0.044100606921129465,0.013661944342753191,0.01616401383245841,1.0
0.08141539977477477,0.0017120338743552566,3.536875,117.1875,2640.001837161276,2022.3343779255192,15.406807976157497,0.24761973321437836,120.71684265136719,-699.6669311523438,51.66168212890625,3.5099360942840576,14.573113441467285,4.1004204750061035,-1.0494035482406616,-5.267122745513916,-8.68403434753418,-8.226194381713867,0.5867727994918823,-3.134453535079956,-0.28584128618240356,-4.016739368438721,-0.09437455236911774,-0.1226525753736496,-0.11242552101612091,-0.1066790297627449,-0.09457709640264511,-0.09042996913194656,-0.08847606927156448,-0.07763919979333878,-0.0652606189250946,-0.05254770815372467,-0.0386311337351799,-0.03134356811642647,-0.02424384094774723,0.007888092659413815,0.007391896564513445,0.004649162292480469,0.003808417823165655,0.000707104685716331,0.0010027713142335415,0.0016151705058291554,-0.0011471434263512492,-0.0035964432172477245,-0.0059396070428192616,-0.008497845381498337,-0.007980895228683949,-0.0083017498254776,0.4601059854030609,0.5115041136741638,0.5284583568572998,0.5128991603851318,0.5275599956512451,0.552467405796051,0.5328475832939148,0.5642096400260925,0.5934025049209595,0.6451013684272766,0.6816723942756653,0.5348639488220215,-0.08940513492550684,0.014379406451272416,0.03294001599387765,-0.11382167527099764,0.03204841465905003,0.003077618918289507,2.0
0.0615147953539823,0.0018140345346182585,3.603625,104.16666666666667,2576.022855648172,1982.8111344378278,15.577418768661834,0.26236361265182495,122.70401763916016,-688.6021118164062,55.70317077636719,2.800579786300659,11.86426830291748,5.379238128662109,-2.39792537689209,-6.2231574058532715,-7.702468395233154,-7.792159557342529,0.9797326922416687,-2.729396104812622,-0.9667847156524658,-4.332178592681885,-0.004170755855739117,-0.0060350303538143635,-0.00630814116448164,-0.006424257066100836,-0.006191966589540243,-0.005691059865057468,-0.005207737907767296,-0.0049921683967113495,-0.005047233775258064,-0.0051336223259568214,-0.004984308499842882,-0.004544333089143038,-0.004025287926197052,0.016983257606625557,0.023788997903466225,0.023229699581861496,0.022612998262047768,0.022123510017991066,0.021703315898776054,0.02110990881919861,0.020136820152401924,0.01880459487438202,0.017355920746922493,0.016059355810284615,0.014991198666393757,0.013985177502036095,0.4843159019947052,0.5052993297576904,0.4910334050655365,0.5790337324142456,0.5711960792541504,0.5669851899147034,0.6054831743240356,0.6068810224533081,0.613898515701294,0.6011769771575928,0.6218394041061401,0.5680248737335205,-0.05940871481020943,-0.025993781856374465,0.025826711718618844,-0.07434007597559769,0.007812254552894803,0.03904849669455141,2.0
0.08552024147727273,0.0026529438327997923,3.5035,156.25,2684.204087272523,1967.0350125618215,15.925983494539542,0.2332841455936432,96.2309341430664,-679.4890747070312,53.62676239013672,2.4126551151275635,11.943930625915527,2.684338331222534,1.721921443939209,-5.491642475128174,-8.53176212310791,-7.588741779327393,1.9994935989379883,-0.9284471273422241,-0.44058138132095337,-3.9336273670196533,0.0388079397380352,0.039136990904808044,0.028705578297376633,0.03127177804708481,0.034185703843832016,0.03151444345712662,0.02571563422679901,0.02055259421467781,0.023643074557185173,0.02874183841049671,0.017696425318717957,0.017746474593877792,0.02293051779270172,0.026228763163089752,0.022898364812135696,0.013743957504630089,0.016533955931663513,0.0196708831936121,0.0176846943795681,0.012781982310116291,0.008412081748247147,0.011566836386919022,0.016641762107610703,0.007180110551416874,0.007942933589220047,0.013461340218782425,0.47600027918815613,0.49450090527534485,0.5014336705207825,0.5154040455818176,0.5150942206382751,0.5320878028869629,0.5500370264053345,0.5831581354141235,0.5786178708076477,0.5995962023735046,0.602898895740509,0.5888174772262573,-0.04618292798253749,0.0076664081172331255,-0.06163537972818444,-0.05761183186180287,0.0033219090454130514,0.014349109987961243,2.0
0.07750680905963303,0.0027139135636389256,3.4701875,187.5,2518.7514985560474,1971.6653215189388,16.013319317508714,0.22021809220314026,106.79373168945312,-675.2991943359375,57.469905853271484,0.10799489915370941,13.572955131530762,4.107706546783447,1.0547219514846802,-5.230117321014404,-8.361014366149902,-7.232393741607666,0.70327228307724,-1.3122308254241943,0.4968695342540741,-4.091996192932129,0.0017207658383995295,-0.00890293251723051,-0.009702814742922783,0.0032884811516851187,-0.0014039048692211509,-0.0024254650343209505,-0.000748255115468055,-0.011688816361129284,-0.008003098890185356,0.002255854895338416,-0.003892407286912203,-0.004349196329712868,-0.0007018611067906022,-0.01548425666987896,-0.034788087010383606,-0.031184131279587746,-0.014031047001481056,-0.022124160081148148,-0.018449943512678146,-0.012347931042313576,-0.023639755323529243,-0.012364279478788376,0.00041994437924586236,-0.006396845448762178,0.0005472865886986256,0.005292980000376701,0.4654810428619385,0.48628824949264526,0.512883186340332,0.5095272660255432,0.4821855127811432,0.5154327154159546,0.5467921495437622,0.5690940618515015,0.620989203453064,0.6648746728897095,0.6532427668571472,0.5818516612052917,-0.06768117090845752,-0.006948356066416656,-0.05901712154619319,-0.07231906428292399,0.00781915152680084,0.029380874808689856,2.0
0.06414163523706896,0.0015404741279780865,3.70375,110.29411764705883,2588.5259345715795,1985.6839072959829,15.51844414429404,0.27473247051239014,117.12568664550781,-709.4173583984375,58.21210861206055,4.861288070678711,13.165839195251465,4.576435089111328,-1.8709529638290405,-5.412282943725586,-5.2350358963012695,-7.625396251678467,1.4381258487701416,-0.4374960958957672,-0.7840750217437744,-3.776899576187134,0.0319257415831089,0.027320606634020805,0.018894709646701813,0.020192092284560204,0.015302477404475212,0.0016100067878142,0.0043572294525802135,0.010438736528158188,0.014272967353463173,0.008405720815062523,0.00553909782320261,0.014921003021299839,0.01948799379169941,0.06459859013557434,0.07411463558673859,0.06392179429531097,0.06234956532716751,0.05570349097251892,0.04085097461938858,0.03928204998373985,0.03887457028031349,0.03601469844579697,0.02545819617807865,0.01900966465473175,0.02424359880387783,0.02467017062008381,0.4876077175140381,0.5245897173881531,0.5298441052436829,0.5330879092216492,0.6018105745315552,0.6503457427024841,0.717288076877594,0.703225314617157,0.6325339078903198,0.5709384679794312,0.6230296492576599,0.5706279277801514,-0.035244467751735856,-0.002695520058776474,0.024527193119363494,-0.1058484163247697,0.021790455487209086,0.019694852314544344,2.0
0.0901886470734127,0.0016541408840566874,4.004,187.5,2628.923120971459,1954.2964388250468,15.579529396024485,0.25357672572135925,134.0946044921875,-670.53759765625,53.28983688354492,1.2305450439453125,11.102007865905762,2.286348819732666,-2.1182117462158203,-8.181012153625488,-7.67011833190918,-8.07604694366455,2.4587223529815674,-1.7667009830474854,-2.1712753772735596,-4.626957893371582,-3.0275376872168636e-08,-1.1634140406613369e-07,1.1235002927989513e-09,2.4983097812736332e-09,9.076699392096543e-09,-3.414849514271623e-09,1.1368048724591517e-08,-1.1575009395414781e-08,5.277494441457975e-09,9.328008587772274e-09,-8.07146260939362e-09,7.790586842304492e-09,1.0348028683937471e-10,2.477613669782386e-08,-4.3313890252250076e-09,-3.769638823314381e-09,1.862645149230957e-09,1.238806834891193e-08,2.8575341204373217e-08,-1.478289886336359e-11,-9.431489367273116e-09,-1.340808886141076e-08,2.0415182433453083e-08,1.493072665503803e-09,-9.150613600183988e-09,-4.922704910370612e-09,0.5177382826805115,0.49673300981521606,0.5115954279899597,0.5416717529296875,0.524305522441864,0.5593110918998718,0.6023385524749756,0.6500434279441833,0.6120975613594055,0.5594119429588318,0.5688326358795166,0.5409165620803833,-0.04148747297625859,-0.012495192856004629,-0.0004658342324321026,-0.041624680154085256,0.006823862490489598,0.025442399953063372,2.0
